"","LotFrontage","LotArea","Alley","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","RoofMatl","Exterior1st","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","Heating","X1stFlrSF","X2ndFlrSF","LowQualFinSF","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageArea","GarageCond","PavedDrive","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"11",0.35704487954878,0.068445424746919,"NoAlley","Inside","Sawyer","Norm","Norm","1Fam","1Story","5","Average",-0.207523362996918,"Hip","CompShg","HdBoard",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",-0.317202798387098,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","5","Typ","0","Detchd",-0.416174565465597,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.59856336458641,0.138729954271588,"WD","Normal",-0.647275627332835
"12",0.789766676013544,0.140981321239492,"NoAlley","Inside","NridgHt","Norm","Norm","1Fam","2Story","9","Average",1.11685259580759,"Hip","CompShg","WdShing",1.00689544298921,"Ex","TA","PConc","Ex","TA","GasA",0.050113559652465,1.82120445975649,-0.120200538008602,2.60462942517749,"4",-0.211381153187867,"Ex","11","Typ",">=2","BuiltIn",1.23018665632532,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,-1.3671862779698,"New","Partial",2.06537808043979
"13",-1.66232350395345,0.245577282480163,"NoAlley","Inside","Sawyer","Norm","Norm","1Fam","1Story","5","Average",-0.306851559907256,"Hip","CompShg","HdBoard",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",-0.648304867605859,-0.794890864438069,-0.120200538008602,-1.02568939177634,"2",-0.211381153187867,"TA","4","Typ","0","Detchd",-0.565843767446589,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.990551942239756,0.138729954271588,"WD","Normal",-0.464753684118435
"14",0.962855394599449,0.0135425638658004,"NoAlley","Inside","CollgCr","Norm","Norm","1Fam","1Story","7","Average",1.1499619947777,"Gable","CompShg","VinylSd",1.11735227740887,"Gd","TA","PConc","Gd","TA","GasA",0.857174853373195,-0.794890864438069,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"Gd","7","Typ","1","Attchd",1.71661156276354,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.620678326978875,-0.614228161849104,"New","Partial",1.24088240591957
"15",-1.66232350395345,0.0403928680923328,"NoAlley","Corner","NAmes","Norm","Norm","1Fam","1Story","6","Average",-0.373070357847482,"Hip","CompShg","MetalSd",0.598205155636469,"TA","TA","CBlock","TA","TA","GasA",0.233771738672246,-0.794890864438069,-0.120200538008602,-1.02568939177634,"2",-0.211381153187867,"TA","5","Typ","1","Attchd",-0.565843767446589,"TA","Y","GdWo","NoMiscF",-0.0876577763013636,-0.488942518803767,0.138729954271588,"WD","Normal",-0.30111332123656
"16",-0.191069395973254,-0.440508103129144,"NoAlley","Corner","BrkSide","Norm","Norm","1Fam","1.5Unf","7","Good",-1.39946172592098,"Gable","CompShg","Wd Sdng",-0.572637289211919,"TA","TA","BrkTil","TA","TA","GasA",-0.79833549272061,-0.794890864438069,-0.120200538008602,-1.02568939177634,"2",-0.211381153187867,"TA","5","Typ","0","Detchd",0.481840646420356,"TA","Y","GdPrv","NoMiscF",-0.0876577763013636,0.250804711717995,-0.614228161849104,"WD","Normal",-0.615806326778628
"17",-1.66232350395345,0.0725531205427691,"NoAlley","CulDSac","NAmes","Norm","Norm","1Fam","1Story","6","Good",-0.0419763681463542,"Gable","CompShg","Wd Sdng",0.421474220565014,"TA","TA","CBlock","TA","TA","GasA",-0.410325255354874,-0.794890864438069,-0.120200538008602,-1.02568939177634,"2",-0.211381153187867,"TA","5","Typ","1","Attchd",0.0328330404773799,"TA","Y","NoFence","MiscF",1.32328258625248,-1.22868974932553,1.64464618651297,"WD","Normal",-0.401815083010021
"18",0.414741119077415,0.0274686544907557,"NoAlley","Inside","Sawyer","Norm","Norm","Duplex","1Story","4","Average",-0.141304565056692,"Gable","CompShg","MetalSd",-0.572637289211919,"TA","TA","SlaStnWood","NoBsmt","NoBsmt","GasA",0.345001340050424,-0.794890864438069,-0.120200538008602,0.789470016700575,"2",4.32709654761045,"TA","6","Typ","0","2TypCarP",0.201210892705996,"TA","Y","NoFence","MiscF",0.920156768379952,1.36042555750064,-1.3671862779698,"WD","Normal",-1.1444905760893
"19",0.24165240049151,0.318413742079749,"NoAlley","Inside","SawyerW","RRCe","Norm","1Fam","1Story","5","Average",1.08374319683748,"Gable","CompShg","VinylSd",-0.572637289211919,"TA","TA","PConc","TA","TA","GasA",-0.125784414620002,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"Gd","6","Typ","0","Detchd",0.481840646420356,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,0.138729954271588,"WD","Normal",-0.275937880793194
"20",0.35704487954878,-0.296237811762701,"NoAlley","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.439289155787707,"Hip","CompShg","BrkCinStone",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",0.456230941428601,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","6","Min1","0","Attchd",-0.837119196037137,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,-0.488942518803767,0.89168807039228,"COD","Abnorml",-0.527692285226849
"21",1.25133659224262,0.370511347295409,"NoAlley","Corner","NridgHt","Norm","Norm","1Fam","2Story","8","Average",1.11685259580759,"Gable","CompShg","VinylSd",1.52604256476161,"Gd","TA","PConc","Ex","TA","GasA",-0.0119680783260526,1.99530537450149,-0.120200538008602,2.60462942517749,"4",-0.211381153187867,"Gd","9","Typ","1","BuiltIn",1.77741467606832,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,1.73029917276152,-1.3671862779698,"New","Partial",1.81739999207264
"22",-0.0179806773873485,-0.307358646722197,"Grvl","Inside","IDOTRR","Norm","Norm","1Fam","1.5Unf","7","Good",-1.36635232695086,"Gable","CompShg","Wd Sdng",-0.572637289211919,"TA","TA","PConc","TA","TA","GasA",-0.141304824114631,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"Gd","6","Typ","1","Attchd",-0.902599471903821,"TA","N","GdPrv","NoMiscF",-0.0876577763013636,-0.119068903542886,-0.614228161849104,"WD","Normal",-0.522657197138175
"23",0.501285478370368,-0.0776282452616046,"NoAlley","Inside","CollgCr","Norm","Norm","1Fam","1Story","8","Average",1.01752439889725,"Hip","CompShg","VinylSd",0.979281234384294,"Gd","TA","PConc","Gd","TA","GasA",1.63578206302044,-0.794890864438069,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"Gd","7","Typ","1","Attchd",0.285399818820304,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.990551942239756,0.138729954271588,"WD","Normal",0.617790254946279
"24",-0.393006234323477,-0.630463986761627,"NoAlley","Inside","MeadowV","Norm","Norm","TwnhsE","1Story","5","Good",0.156680025674322,"Gable","CompShg","CemntBd",-0.572637289211919,"TA","TA","PConc","Gd","TA","GasA",-0.265468100071666,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","6","Typ","1","Attchd",0.463131996172732,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,-0.614228161849104,"WD","Normal",-0.642240539244161
"25",-1.66232350395345,-0.227509047958965,"NoAlley","Inside","Sawyer","Norm","Norm","1Fam","1Story","5","Good",-0.10819516608658,"Gable","CompShg","Plywood",-0.572637289211919,"TA","Ex&Gd","CBlock","TA","TA","GasA",-0.265468100071666,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"Gd","6","Typ","1","Attchd",-0.949371097522881,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,-0.488942518803767,1.64464618651297,"WD","Normal",-0.338876481901608
"26",1.51096967012148,0.372014162830476,"NoAlley","Corner","NridgHt","Norm","Norm","1Fam","1Story","8","Average",1.18307139374782,"Gable","CompShg","VinylSd",2.96198141221718,"Gd","TA","PConc","Gd","TA","GasA",1.13136875444498,-0.794890864438069,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"Gd","7","Typ","1","Attchd",1.95046969085884,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,0.89168807039228,"WD","Normal",0.948847296776535
"27",0.0685636819056042,-0.332305384604312,"NoAlley","Corner","NAmes","Norm","Norm","1Fam","1Story","5","Good",-0.671054948578496,"Gable","CompShg","Wd Sdng",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",-0.679345686595118,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"Gd","5","Typ","0","Detchd",0.481840646420356,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,1.64464618651297,"WD","Normal",-0.580560710157916
"28",1.16479223294967,0.0962976059968295,"NoAlley","Inside","NridgHt","Norm","Norm","1Fam","1Story","8","Average",1.18307139374782,"Gable","CompShg","VinylSd",0.531931054984674,"Gd","TA","PConc","Ex","TA","GasA",1.40038918568522,-0.794890864438069,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"Gd","7","Typ","1","Attchd",1.39856450855393,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,1.64464618651297,"WD","Normal",1.57445699179417
"29",-0.306461875030524,0.581506648418832,"NoAlley","CulDSac","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.47239855475782,"Gable","CompShg","MetalSd",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",1.13136875444498,-0.794890864438069,-0.120200538008602,-1.02568939177634,"2",-0.211381153187867,"TA","6","Typ",">=2","Attchd",-0.720190131989487,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,2.1001727880224,-1.3671862779698,"WD","Normal",0.334566549958418
"30",0.0685636819056042,-0.420069811852231,"NoAlley","Inside","BrkSide","Feedr","Not-Norm","1Fam","1Story","4","Average",-1.4656805238612,"Gable","CompShg","MetalSd",-0.572637289211919,"TA","TA","BrkTil","TA","TA","GasA",-1.66230495458831,-0.794890864438069,-0.120200538008602,-1.02568939177634,"1",-0.211381153187867,"Fa","4","Typ","0","Detchd",-1.08968597438006,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,0.138729954271588,"WD","Normal",-1.41512656085548
"31",-0.219917515737572,-0.202061371565162,"Pave","Inside","IDOTRR","Feedr","Norm","1Fam","2Story","4","Average",-1.69744631665199,"Other","CompShg","BrkCinStone",-0.572637289211919,"TA","Fa&Po","BrkTil","TA","TA","GasA",-1.32861615045378,0.735364544110061,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","6","Typ","0","Detchd",-1.042914348761,"Not-TA","N","MnPrv","NoMiscF",-0.0876577763013636,0.250804711717995,0.138729954271588,"WD","Normal",-1.77387658717344
"32",-1.66232350395345,-0.197653112662298,"NoAlley","CulDSac","Sawyer","Norm","Norm","1Fam","1Story","5","Average",-0.174413964026805,"Gable","CompShg","HdBoard",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",0.169103365777957,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"Gd","6","Typ","0","Attchd",-0.944693934960975,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,-0.119068903542886,0.138729954271588,"WD","Normal",-0.397409380932432
"33",0.789766676013544,0.05331708169391,"NoAlley","Corner","CollgCr","Norm","Norm","1Fam","1Story","8","Average",1.18307139374782,"Gable","CompShg","VinylSd",-0.572637289211919,"Gd","TA","PConc","Ex","TA","GasA",0.184623775272587,-0.794890864438069,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"Gd","7","Typ","0","Attchd",0.0515416907250039,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.96843697984729,0.138729954271588,"WD","Normal",-0.0128545281600252
"34",0.35704487954878,0.00352379363201963,"NoAlley","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.406179756817594,"Hip","CompShg","BrkCinStone",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",1.39004224602214,-0.794890864438069,-0.120200538008602,-1.02568939177634,"4",-0.211381153187867,"Gd","6","Typ","1","Attchd",-0.121513324065518,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.858816134064648,1.64464618651297,"WD","Normal",-0.194117699352256
"35",0.0685636819056042,-0.320984174240139,"NoAlley","Inside","NridgHt","Norm","Norm","TwnhsE","1Story","9","Average",1.11685259580759,"Hip","CompShg","MetalSd",0.78598177414989,"Ex","TA","PConc","Ex","TA","GasA",1.03048609272989,-0.794890864438069,-0.120200538008602,0.789470016700575,"2",-0.211381153187867,"Ex","6","Typ","1","Attchd",0.388297395182236,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.620678326978875,-0.614228161849104,"WD","Normal",1.21570696547621
"36",1.45327343059285,0.290661748532176,"NoAlley","Inside","NridgHt","Norm","Norm","1Fam","2Story","8","Average",1.08374319683748,"Gable","CompShg","VinylSd",0.156377817957832,"Gd","TA","PConc","Ex","TA","GasA",-0.0792231861361135,2.22896712850135,-0.120200538008602,2.60462942517749,"4",-0.211381153187867,"Gd","9","Typ","1","BuiltIn",1.01971434103955,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.990551942239756,-1.3671862779698,"WD","Normal",1.61222015245921
"37",1.56866590965012,0.0342814182497266,"NoAlley","Corner","CollgCr","Norm","Norm","1Fam","1Story","5","Average",0.752649207136352,"Gable","CompShg","VinylSd",-0.572637289211919,"TA","TA","PConc","Gd","TA","GasA",-0.169758908188118,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","6","Typ","0","Attchd",0.930848252363333,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,0.89168807039228,"WD","Normal",-0.452165963896752
"38",0.47243735860605,-0.198855365090352,"NoAlley","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.571726751668158,"Hip","CompShg","Wd Sdng",3.01720982942701,"TA","TA","CBlock","TA","TA","GasA",0.347588074966196,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","5","Typ","1","Attchd",0.117021966591688,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,1.36042555750064,0.89168807039228,"WD","Normal",-0.35146420212329
"39",0.299348640020145,-0.259969863516414,"NoAlley","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Good",-0.604836150638271,"Gable","CompShg","VinylSd",-0.572637289211919,"TA","Ex&Gd","CBlock","TA","TA","GasA",-0.273228304818981,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"Gd","5","Typ","0","Detchd",-1.06162299900863,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.96843697984729,1.64464618651297,"WD","Abnorml",-0.90532389187733
"40",0.212804280727192,-0.448523119316168,"NoAlley","Inside","Edwards","Norm","Norm","Duplex","1Story","4","Average",-0.538617352698045,"Gable","CompShg","Asb&AsphShn",-0.572637289211919,"TA","TA","PConc","NoBsmt","NoBsmt","GasA",-0.0274884878206821,-0.794890864438069,-0.120200538008602,0.789470016700575,"2",4.32709654761045,"Fa","6","Typ","0","NoGarage",-2.2122049892375,"NoGarage","N","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,0.138729954271588,"WD","AdjL&Alloca",-1.24519233786276
"41",0.760918556249226,-0.186231714595788,"NoAlley","Inside","NAmes","Norm","Norm","1Fam","1Story","6","Average",-0.207523362996918,"Gable","CompShg","Wd Sdng",-0.0148302753926395,"TA","TA","CBlock","TA","TA","GasA",0.417429917692028,-0.794890864438069,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"TA","6","Typ","1","Attchd",-0.15425346199886,"TA","Y","GdWo","NoMiscF",-0.0876577763013636,2.1001727880224,-1.3671862779698,"WD","Abnorml",-0.263350160571511
"42",1.65521026894307,0.640016266584112,"NoAlley","Inside","Timber","Norm","Norm","1Fam","1Story","5","Average",-0.406179756817594,"Gable","CompShg","VinylSd",-0.572637289211919,"TA","Ex&Gd","CBlock","TA","TA","GasA",0.427776857355114,-0.794890864438069,-0.120200538008602,-1.02568939177634,"2",-0.211381153187867,"TA","5","Typ",">=2","Attchd",-0.771638920170453,"TA","P","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,-0.614228161849104,"WD","Normal",-0.137472958354684
"43",-1.66232350395345,-0.133933733975452,"NoAlley","CulDSac","SawyerW","Norm","Norm","1Fam","SFoyer","5","Good",0.388445818465112,"Gable","CompShg","HdBoard",-0.572637289211919,"TA","TA","CBlock","Gd","TA","GasA",-0.720733445247463,-0.794890864438069,-0.120200538008602,-1.02568939177634,"2",-0.211381153187867,"Gd","5","Typ","0","Attchd",0.145084941963124,"Not-TA","Y","MnPrv","NoMiscF",-0.0876577763013636,2.1001727880224,-0.614228161849104,"WD","Normal",-0.464753684118435
"44",-1.66232350395345,-0.131929979928696,"NoAlley","CulDSac","CollgCr","Norm","Norm","1Fam","1Story","5","Average",0.12357062670421,"Hip","CompShg","VinylSd",-0.572637289211919,"TA","TA","CBlock","Gd","TA","GasA",-0.581049759795798,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","5","Typ","0","Detchd",-0.771638920170453,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,0.250804711717995,0.138729954271588,"WD","Normal",-0.637834837166572
"45",0.35704487954878,-0.257665546362645,"NoAlley","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.406179756817594,"Gable","CompShg","BrkCinStone",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",-0.0326619576522252,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","6","Typ","0","Attchd",-0.809056220665701,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,-1.3671862779698,"WD","Normal",-0.502516844783483
"46",0.0974118016699218,-0.286419416933596,"NoAlley","Inside","NridgHt","Norm","Norm","TwnhsE","1Story","9","Average",1.11685259580759,"Hip","CompShg","MetalSd",1.70277349983306,"Ex","TA","PConc","Ex","TA","GasA",1.52455246164226,-0.794890864438069,-0.120200538008602,0.789470016700575,"2",-0.211381153187867,"Ex","6","Typ","1","Attchd",0.481840646420356,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.59856336458641,1.64464618651297,"WD","Normal",1.74942630287556
"47",-0.277613755266207,0.230949877938843,"NoAlley","CulDSac","Mitchel","Norm","Norm","1Fam","1.5Fin","7","Average",1.05063379786737,"Gable","CompShg","VinylSd",-0.572637289211919,"Gd","TA","PConc","Ex","TA","GasA",0.919256491351712,0.650604888247366,-0.120200538008602,-1.02568939177634,"1",-0.211381153187867,"Gd","6","Typ","1","Attchd",0.921493927239521,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.620678326978875,0.89168807039228,"WD","Abnorml",0.739714913013498
"48",0.760918556249226,0.058025903703787,"NoAlley","Inside","Somerst","Norm","Norm","1Fam","1Story","8","Average",1.1499619947777,"Gable","CompShg","VinylSd",-0.572637289211919,"Gd","TA","PConc","Gd","TA","GasA",1.27622590972819,-0.794890864438069,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"Gd","7","Typ","0","Attchd",1.65113128689686,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,-0.614228161849104,"WD","Normal",0.865768343313429
"49",-0.71033555173097,-0.607220439819256,"NoAlley","Inside","OldTown","Norm","Norm","2fmCon","2Story","4","Average",-1.69744631665199,"Gable","CompShg","MetalSd",-0.572637289211919,"TA","TA","BrkTil","TA","TA","GasA",-1.10357021278166,0.845323016580586,-0.120200538008602,0.789470016700575,"2",8.86557424840877,"TA","8","Typ","0","NoGarage",-2.2122049892375,"NoGarage","N","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,0.89168807039228,"New","Partial",-0.854973010990599
"50",0.24165240049151,-0.27800364993722,"NoAlley","Inside","Sawyer","Norm","Norm","1Fam","1Story","5","Good",-0.174413964026805,"Gable","CompShg","HdBoard",-0.572637289211919,"TA","TA","CBlock","TA","TA","GasA",-0.537075266227681,-0.794890864438069,-0.120200538008602,-1.02568939177634,"3",-0.211381153187867,"TA","6","Typ","0","Attchd",-0.406820240341785,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,-1.96843697984729,-0.614228161849104,"WD","Normal",-0.678744927887041
"51",-1.66232350395345,0.335846402286528,"NoAlley","Corner","Gilbert","Norm","Norm","1Fam","2Story","6","Average",0.85197740404669,"Gable","CompShg","VinylSd",-0.572637289211919,"TA","TA","PConc","Gd","TA","GasA",-0.953539587666904,0.753690956188482,-0.120200538008602,0.789470016700575,"3",-0.211381153187867,"TA","6","Typ","0","Attchd",-0.397465915217973,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,-0.614228161849104,"WD","Normal",-0.0493589168029051
"52",-0.162221276208936,-0.428485578848607,"NoAlley","Inside","BrkSide","Norm","Norm","1Fam","1.5Fin","6","Average",-1.23391473107041,"Gable","CompShg","Wd Sdng",-0.572637289211919,"TA","TA","PConc","TA","TA","GasA",-0.896631419519929,-0.794890864438069,7.28369056445493,-1.02568939177634,"3",-0.211381153187867,"TA","6","Typ","1","Detchd",0.257336843448868,"TA","Y","MnPrv","MiscF",0.718593859443689,0.990551942239756,-1.3671862779698,"WD","Normal",-0.836091430658075
