"","LotFrontage","LotArea","Street","Alley","Utilities","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","RoofMatl","Exterior1st","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","TotalBsmtSF","Heating","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageArea","GarageCond","PavedDrive","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"11",0.35704487954878,0.068445424746919,"Pave","NoAlley","AllPub","Inside","Sawyer","Norm","Norm","1Fam","1Story","5","Average",-0.207523362996918,"Hip","CompShg","HdBoard",-0.570554637923002,"TA","TA","CBlock","TA","TA",-0.0397292922675813,"GasA",-0.317202798387098,-0.794890864438069,-0.120200538008602,-0.904817217976368,-1.02568939177634,"3",-0.211381153187867,"TA",-0.933809821887902,"Typ","0","Detchd",-0.416174565465597,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.59856336458641,0.138729954271588,"WD","Normal",-0.647275627332835
"12",0.789766676013544,0.140981321239492,"Pave","NoAlley","AllPub","Inside","NridgHt","Norm","Norm","1Fam","2Story","9","Average",1.11685259580759,"Hip","CompShg","WdShing",1.01190442652113,"Ex","TA","PConc","Ex","TA",0.267994349259527,"GasA",0.050113559652465,1.82120445975649,-0.120200538008602,1.53866124573997,2.60462942517749,"4",-0.211381153187867,"Ex",2.75760445597221,"Typ",">=2","BuiltIn",1.23018665632532,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,-1.3671862779698,"New","Partial",2.06537808043979
"13",-1.66232350395345,0.245577282480163,"Pave","NoAlley","AllPub","Inside","Sawyer","Norm","Norm","1Fam","1Story","5","Average",-0.306851559907256,"Hip","CompShg","HdBoard",-0.570554637923002,"TA","TA","CBlock","TA","TA",-0.331496893122914,"GasA",-0.648304867605859,-0.794890864438069,-0.120200538008602,-1.14840385610385,-1.02568939177634,"2",-0.211381153187867,"TA",-1.54904553486459,"Typ","0","Detchd",-0.565843767446589,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.990551942239756,0.138729954271588,"WD","Normal",-0.464753684118435
"14",0.962855394599449,0.0135425638658004,"Pave","NoAlley","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","7","Average",1.1499619947777,"Gable","CompShg","VinylSd",1.12256589955918,"Gd","TA","PConc","Gd","TA",0.995133917016176,"GasA",0.857174853373195,-0.794890864438069,-0.120200538008602,-0.0408458608679422,0.789470016700575,"3",-0.211381153187867,"Gd",0.29666160406547,"Typ","1","Attchd",1.71661156276354,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.620678326978875,-0.614228161849104,"New","Partial",1.24088240591957
"15",-1.66232350395345,0.0403928680923328,"Pave","NoAlley","AllPub","Corner","NAmes","Norm","Norm","1Fam","1Story","6","Average",-0.373070357847482,"Hip","CompShg","MetalSd",0.602456976280342,"TA","TA","CBlock","TA","TA",0.445790231030745,"GasA",0.233771738672246,-0.794890864438069,-0.120200538008602,-0.499473827967349,-1.02568939177634,"2",-0.211381153187867,"TA",-0.933809821887902,"Typ","1","Attchd",-0.565843767446589,"TA","Y","GdWo","NoMiscF",-0.0876577763013636,-0.488942518803767,0.138729954271588,"WD","Normal",-0.30111332123656
"16",-0.191069395973254,-0.440508103129144,"Pave","NoAlley","AllPub","Corner","BrkSide","Norm","Norm","1Fam","1.5Unf","7","Good",-1.39946172592098,"Gable","CompShg","Wd Sdng",-0.570554637923002,"TA","TA","BrkTil","TA","TA",-0.513851643657497,"GasA",-0.79833549272061,-0.794890864438069,-0.120200538008602,-1.25877905150537,-1.02568939177634,"2",-0.211381153187867,"TA",-0.933809821887902,"Typ","0","Detchd",0.481840646420356,"TA","Y","GdPrv","NoMiscF",-0.0876577763013636,0.250804711717995,-0.614228161849104,"WD","Normal",-0.615806326778628
"17",-1.66232350395345,0.0725531205427691,"Pave","NoAlley","AllPub","CulDSac","NAmes","Norm","Norm","1Fam","1Story","6","Good",-0.0419763681463542,"Gable","CompShg","Wd Sdng",0.42539861941946,"TA","TA","CBlock","TA","TA",-0.121788930008144,"GasA",-0.410325255354874,-0.794890864438069,-0.120200538008602,-0.973325959949723,-1.02568939177634,"2",-0.211381153187867,"TA",-0.933809821887902,"Typ","1","Attchd",0.0328330404773799,"TA","Y","NoFence","MiscF",1.32328258625248,-1.22868974932553,1.64464618651297,"WD","Normal",-0.401815083010021
"18",0.414741119077415,0.0274686544907557,"Pave","NoAlley","AllPub","Inside","Sawyer","Norm","Norm","Duplex","1Story","4","Average",-0.141304565056692,"Gable","CompShg","MetalSd",-0.570554637923002,"TA","TA","SlaStnWood","NoBsmt","NoBsmt",-2.41034104921716,"GasA",0.345001340050424,-0.794890864438069,-0.120200538008602,-0.417643941721396,0.789470016700575,"2",4.32709654761045,"TA",-0.318574108911216,"Typ","0","2TypCarP",0.201210892705996,"TA","Y","NoFence","MiscF",0.920156768379952,1.36042555750064,-1.3671862779698,"WD","Normal",-1.1444905760893
"19",0.24165240049151,0.318413742079749,"Pave","NoAlley","AllPub","Inside","SawyerW","RRCe","Norm","1Fam","1Story","5","Average",1.08374319683748,"Gable","CompShg","VinylSd",-0.570554637923002,"TA","TA","PConc","TA","TA",0.128948851976908,"GasA",-0.125784414620002,-0.794890864438069,-0.120200538008602,-0.763993692808915,-1.02568939177634,"3",-0.211381153187867,"Gd",-0.318574108911216,"Typ","0","Detchd",0.481840646420356,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,0.138729954271588,"WD","Normal",-0.275937880793194
"20",0.35704487954878,-0.296237811762701,"Pave","NoAlley","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.439289155787707,"Hip","CompShg","BrkCinStone",-0.570554637923002,"TA","TA","CBlock","TA","TA",-0.0648030704660865,"GasA",0.456230941428601,-0.794890864438069,-0.120200538008602,-0.335814055475444,-1.02568939177634,"3",-0.211381153187867,"TA",-0.318574108911216,"Min1","0","Attchd",-0.837119196037137,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,-0.488942518803767,0.89168807039228,"COD","Abnorml",-0.527692285226849
"21",1.25133659224262,0.370511347295409,"Pave","NoAlley","AllPub","Corner","NridgHt","Norm","Norm","1Fam","2Story","8","Average",1.11685259580759,"Gable","CompShg","VinylSd",1.53201334979997,"Gd","TA","PConc","Ex","TA",0.229243964770928,"GasA",-0.0119680783260526,1.99530537450149,-0.120200538008602,1.63761831747926,2.60462942517749,"4",-0.211381153187867,"Gd",1.52713303001884,"Typ","1","BuiltIn",1.77741467606832,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,1.73029917276152,-1.3671862779698,"New","Partial",1.81739999207264
"22",-0.0179806773873485,-0.307358646722197,"Pave","Grvl","AllPub","Inside","IDOTRR","Norm","Norm","1Fam","1.5Unf","7","Good",-1.36635232695086,"Gable","CompShg","Wd Sdng",-0.570554637923002,"TA","TA","PConc","TA","TA",-0.958341348085542,"GasA",-0.141304824114631,-0.794890864438069,-0.120200538008602,-0.775411816471141,-1.02568939177634,"3",-0.211381153187867,"Gd",-0.318574108911216,"Typ","1","Attchd",-0.902599471903821,"TA","N","GdPrv","NoMiscF",-0.0876577763013636,-0.119068903542886,-0.614228161849104,"WD","Normal",-0.522657197138175
"23",0.501285478370368,-0.0776282452616046,"Pave","NoAlley","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","8","Average",1.01752439889725,"Hip","CompShg","VinylSd",0.984239058261619,"Gd","TA","PConc","Gd","TA",1.64021384703226,"GasA",1.63578206302044,-0.794890864438069,-0.120200538008602,0.531963342853723,0.789470016700575,"3",-0.211381153187867,"Gd",0.29666160406547,"Typ","1","Attchd",0.285399818820304,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.990551942239756,0.138729954271588,"WD","Normal",0.617790254946279
"24",-0.393006234323477,-0.630463986761627,"Pave","NoAlley","AllPub","Inside","MeadowV","Norm","Norm","TwnhsE","1Story","5","Good",0.156680025674322,"Gable","CompShg","CemntBd",-0.570554637923002,"TA","TA","PConc","Gd","TA",-0.0397292922675813,"GasA",-0.265468100071666,-0.794890864438069,-0.120200538008602,-0.866756805768948,-1.02568939177634,"3",-0.211381153187867,"TA",-0.318574108911216,"Typ","1","Attchd",0.463131996172732,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,-0.614228161849104,"WD","Normal",-0.642240539244161
"25",-1.66232350395345,-0.227509047958965,"Pave","NoAlley","AllPub","Inside","Sawyer","Norm","Norm","1Fam","1Story","5","Good",-0.10819516608658,"Gable","CompShg","Plywood",-0.570554637923002,"TA","Ex&Gd","CBlock","TA","TA",0.00585939536606437,"GasA",-0.265468100071666,-0.794890864438069,-0.120200538008602,-0.866756805768948,-1.02568939177634,"3",-0.211381153187867,"Gd",-0.318574108911216,"Typ","1","Attchd",-0.949371097522881,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,-0.488942518803767,1.64464618651297,"WD","Normal",-0.338876481901608
"26",1.51096967012148,0.372014162830476,"Pave","NoAlley","AllPub","Corner","NridgHt","Norm","Norm","1Fam","1Story","8","Average",1.18307139374782,"Gable","CompShg","VinylSd",2.97061249929464,"Gd","TA","PConc","Gd","TA",1.1592531924973,"GasA",1.13136875444498,-0.794890864438069,-0.120200538008602,0.160874323831382,0.789470016700575,"3",-0.211381153187867,"Gd",0.29666160406547,"Typ","1","Attchd",1.95046969085884,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,0.89168807039228,"WD","Normal",0.948847296776535
"27",0.0685636819056042,-0.332305384604312,"Pave","NoAlley","AllPub","Corner","NAmes","Norm","Norm","1Fam","1Story","5","Good",-0.671054948578496,"Gable","CompShg","Wd Sdng",-0.570554637923002,"TA","TA","CBlock","TA","TA",-0.358850105703101,"GasA",-0.679345686595118,-0.794890864438069,-0.120200538008602,-1.1712401034283,-1.02568939177634,"3",-0.211381153187867,"Gd",-0.933809821887902,"Typ","0","Detchd",0.481840646420356,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,1.64464618651297,"WD","Normal",-0.580560710157916
"28",1.16479223294967,0.0962976059968295,"Pave","NoAlley","AllPub","Inside","NridgHt","Norm","Norm","1Fam","1Story","8","Average",1.18307139374782,"Gable","CompShg","VinylSd",0.536060092457511,"Gd","TA","PConc","Ex","TA",1.47381513716946,"GasA",1.40038918568522,-0.794890864438069,-0.120200538008602,0.358788467309964,0.789470016700575,"3",-0.211381153187867,"Gd",0.29666160406547,"Typ","1","Attchd",1.39856450855393,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,1.64464618651297,"WD","Normal",1.57445699179417
"29",-0.306461875030524,0.581506648418832,"Pave","NoAlley","AllPub","CulDSac","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.47239855475782,"Gable","CompShg","MetalSd",-0.570554637923002,"TA","TA","CBlock","TA","TA",0.972339573199353,"GasA",1.13136875444498,-0.794890864438069,-0.120200538008602,0.160874323831382,-1.02568939177634,"2",-0.211381153187867,"TA",-0.318574108911216,"Typ",">=2","Attchd",-0.720190131989487,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,2.1001727880224,-1.3671862779698,"WD","Normal",0.334566549958418
"30",0.0685636819056042,-0.420069811852231,"Pave","NoAlley","AllPub","Inside","BrkSide","Feedr","Not-Norm","1Fam","1Story","4","Average",-1.4656805238612,"Gable","CompShg","MetalSd",-0.570554637923002,"TA","TA","BrkTil","TA","TA",-1.22503517074237,"GasA",-1.66230495458831,-0.794890864438069,-0.120200538008602,-1.89438793536928,-1.02568939177634,"1",-0.211381153187867,"Fa",-1.54904553486459,"Typ","0","Detchd",-1.08968597438006,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,0.138729954271588,"WD","Normal",-1.41512656085548
"31",-0.219917515737572,-0.202061371565162,"Pave","Pave","AllPub","Inside","IDOTRR","Feedr","Norm","1Fam","2Story","4","Average",-1.69744631665199,"Other","CompShg","BrkCinStone",-0.570554637923002,"TA","Fa&Po","BrkTil","TA","TA",-0.930988135505355,"GasA",-1.32861615045378,0.735364544110061,-0.120200538008602,-0.377680508903606,-1.02568939177634,"3",-0.211381153187867,"TA",-0.318574108911216,"Typ","0","Detchd",-1.042914348761,"Not-TA","N","MnPrv","NoMiscF",-0.0876577763013636,0.250804711717995,0.138729954271588,"WD","Normal",-1.77387658717344
"32",-1.66232350395345,-0.197653112662298,"Pave","NoAlley","AllPub","CulDSac","Sawyer","Norm","Norm","1Fam","1Story","5","Average",-0.174413964026805,"Gable","CompShg","HdBoard",-0.570554637923002,"TA","TA","CBlock","TA","TA",0.388804371488688,"GasA",0.169103365777957,-0.794890864438069,-0.120200538008602,-0.547049343226623,-1.02568939177634,"3",-0.211381153187867,"Gd",-0.318574108911216,"Typ","0","Attchd",-0.944693934960975,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,-0.119068903542886,0.138729954271588,"WD","Normal",-0.397409380932432
"33",0.789766676013544,0.05331708169391,"Pave","NoAlley","AllPub","Corner","CollgCr","Norm","Norm","1Fam","1Story","8","Average",1.18307139374782,"Gable","CompShg","VinylSd",-0.570554637923002,"Gd","TA","PConc","Ex","TA",0.402480977778782,"GasA",0.184623775272587,-0.794890864438069,-0.120200538008602,-0.535631219564397,0.789470016700575,"3",-0.211381153187867,"Gd",0.29666160406547,"Typ","0","Attchd",0.0515416907250039,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.96843697984729,0.138729954271588,"WD","Normal",-0.0128545281600252
"34",0.35704487954878,0.00352379363201963,"Pave","NoAlley","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.406179756817594,"Hip","CompShg","BrkCinStone",-0.570554637923002,"TA","TA","CBlock","TA","TA",0.776308216374677,"GasA",1.39004224602214,-0.794890864438069,-0.120200538008602,0.35117638486848,-1.02568939177634,"4",-0.211381153187867,"Gd",-0.318574108911216,"Typ","1","Attchd",-0.121513324065518,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.858816134064648,1.64464618651297,"WD","Normal",-0.194117699352256
"35",0.0685636819056042,-0.320984174240139,"Pave","NoAlley","AllPub","Inside","NridgHt","Norm","Norm","TwnhsE","1Story","9","Average",1.11685259580759,"Hip","CompShg","MetalSd",0.790581480445029,"Ex","TA","PConc","Ex","TA",1.14785602058889,"GasA",1.03048609272989,-0.794890864438069,-0.120200538008602,0.0866565200269135,0.789470016700575,"2",-0.211381153187867,"Ex",-0.318574108911216,"Typ","1","Attchd",0.388297395182236,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.620678326978875,-0.614228161849104,"WD","Normal",1.21570696547621
"36",1.45327343059285,0.290661748532176,"Pave","NoAlley","AllPub","Inside","NridgHt","Norm","Norm","1Fam","2Story","8","Average",1.08374319683748,"Gable","CompShg","VinylSd",0.159811084128137,"Gd","TA","PConc","Ex","TA",0.135787155121955,"GasA",-0.0792231861361135,2.22896712850135,-0.120200538008602,1.78224788386746,2.60462942517749,"4",-0.211381153187867,"Gd",1.52713303001884,"Typ","1","BuiltIn",1.01971434103955,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,0.990551942239756,-1.3671862779698,"WD","Normal",1.61222015245921
"37",1.56866590965012,0.0342814182497266,"Pave","NoAlley","AllPub","Corner","CollgCr","Norm","Norm","1Fam","1Story","5","Average",0.752649207136352,"Gable","CompShg","VinylSd",-0.570554637923002,"TA","TA","PConc","Gd","TA",0.0901984674883089,"GasA",-0.169758908188118,-0.794890864438069,-0.120200538008602,-0.796345043185222,-1.02568939177634,"3",-0.211381153187867,"TA",-0.318574108911216,"Typ","0","Attchd",0.930848252363333,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,0.89168807039228,"WD","Normal",-0.452165963896752
"38",0.47243735860605,-0.198855365090352,"Pave","NoAlley","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.571726751668158,"Hip","CompShg","Wd Sdng",3.02594323581367,"TA","TA","CBlock","TA","TA",0.546085343824766,"GasA",0.347588074966196,-0.794890864438069,-0.120200538008602,-0.415740921111026,-1.02568939177634,"3",-0.211381153187867,"TA",-0.933809821887902,"Typ","1","Attchd",0.117021966591688,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,1.36042555750064,0.89168807039228,"WD","Normal",-0.35146420212329
"39",0.299348640020145,-0.259969863516414,"Pave","NoAlley","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Good",-0.604836150638271,"Gable","CompShg","VinylSd",-0.570554637923002,"TA","Ex&Gd","CBlock","TA","TA",-0.000978907778982483,"GasA",-0.273228304818981,-0.794890864438069,-0.120200538008602,-0.872465867600061,-1.02568939177634,"3",-0.211381153187867,"Gd",-0.933809821887902,"Typ","0","Detchd",-1.06162299900863,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.96843697984729,1.64464618651297,"WD","Abnorml",-0.90532389187733
"40",0.212804280727192,-0.448523119316168,"Pave","NoAlley","AllPub","Inside","Edwards","Norm","Norm","Duplex","1Story","4","Average",-0.538617352698045,"Gable","CompShg","Asb&AsphShn",-0.570554637923002,"TA","TA","PConc","NoBsmt","NoBsmt",-2.41034104921716,"GasA",-0.0274884878206821,-0.794890864438069,-0.120200538008602,-0.691678909614818,0.789470016700575,"2",4.32709654761045,"Fa",-0.318574108911216,"Typ","0","NoGarage",-2.2122049892375,"NoGarage","N","NoFence","NoMiscF",-0.0876577763013636,-0.119068903542886,0.138729954271588,"WD","AdjL&Alloca",-1.24519233786276
"41",0.760918556249226,-0.186231714595788,"Pave","NoAlley","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","6","Average",-0.207523362996918,"Gable","CompShg","Wd Sdng",-0.011714199080843,"TA","TA","CBlock","TA","TA",0.0696835580531684,"GasA",0.417429917692028,-0.794890864438069,-0.120200538008602,-0.364359364631009,0.789470016700575,"3",-0.211381153187867,"TA",-0.318574108911216,"Typ","1","Attchd",-0.15425346199886,"TA","Y","GdWo","NoMiscF",-0.0876577763013636,2.1001727880224,-1.3671862779698,"WD","Abnorml",-0.263350160571511
"42",1.65521026894307,0.640016266584112,"Pave","NoAlley","AllPub","Inside","Timber","Norm","Norm","1Fam","1Story","5","Average",-0.406179756817594,"Gable","CompShg","VinylSd",-0.570554637923002,"TA","Ex&Gd","CBlock","TA","TA",0.666895366053927,"GasA",0.427776857355114,-0.794890864438069,-0.120200538008602,-0.356747282189525,-1.02568939177634,"2",-0.211381153187867,"TA",-0.933809821887902,"Typ",">=2","Attchd",-0.771638920170453,"TA","P","NoFence","NoMiscF",-0.0876577763013636,0.250804711717995,-0.614228161849104,"WD","Normal",-0.137472958354684
"43",-1.66232350395345,-0.133933733975452,"Pave","NoAlley","AllPub","CulDSac","SawyerW","Norm","Norm","1Fam","SFoyer","5","Good",0.388445818465112,"Gable","CompShg","HdBoard",-0.570554637923002,"TA","TA","CBlock","Gd","TA",-0.495616168604038,"GasA",-0.720733445247463,-0.794890864438069,-0.120200538008602,-1.20168843319424,-1.02568939177634,"2",-0.211381153187867,"Gd",-0.933809821887902,"Typ","0","Attchd",0.145084941963124,"Not-TA","Y","MnPrv","NoMiscF",-0.0876577763013636,2.1001727880224,-0.614228161849104,"WD","Normal",-0.464753684118435
"44",-1.66232350395345,-0.131929979928696,"Pave","NoAlley","AllPub","CulDSac","CollgCr","Norm","Norm","1Fam","1Story","5","Average",0.12357062670421,"Hip","CompShg","VinylSd",-0.570554637923002,"TA","TA","CBlock","Gd","TA",-0.272231599199174,"GasA",-0.581049759795798,-0.794890864438069,-0.120200538008602,-1.09892532023421,-1.02568939177634,"3",-0.211381153187867,"TA",-0.933809821887902,"Typ","0","Detchd",-0.771638920170453,"TA","Y","MnPrv","NoMiscF",-0.0876577763013636,0.250804711717995,0.138729954271588,"WD","Normal",-0.637834837166572
"45",0.35704487954878,-0.257665546362645,"Pave","NoAlley","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","5","Average",-0.406179756817594,"Gable","CompShg","BrkCinStone",-0.570554637923002,"TA","TA","CBlock","TA","TA",0.21100848971747,"GasA",-0.0326619576522252,-0.794890864438069,-0.120200538008602,-0.69548495083556,-1.02568939177634,"3",-0.211381153187867,"TA",-0.318574108911216,"Typ","0","Attchd",-0.809056220665701,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-0.488942518803767,-1.3671862779698,"WD","Normal",-0.502516844783483
"46",0.0974118016699218,-0.286419416933596,"Pave","NoAlley","AllPub","Inside","NridgHt","Norm","Norm","TwnhsE","1Story","9","Average",1.11685259580759,"Hip","CompShg","MetalSd",1.70907170666086,"Ex","TA","PConc","Ex","TA",1.58322798749021,"GasA",1.52455246164226,-0.794890864438069,-0.120200538008602,0.450133456607771,0.789470016700575,"2",-0.211381153187867,"Ex",-0.318574108911216,"Typ","1","Attchd",0.481840646420356,"TA","Y","NoFence","NoMiscF",-0.0876577763013636,-1.59856336458641,1.64464618651297,"WD","Normal",1.74942630287556
